path_id,sa2_code,sa2_name,access_category,growth,point_order,longitude,latitude
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,10,145.43792,-37.66913
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,11,145.44179,-37.67397
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,12,145.45577,-37.67117
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,13,145.46803,-37.67592
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,14,145.47308,-37.66471
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,15,145.47873,-37.66697
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,16,145.48494,-37.66356
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,17,145.49272,-37.67241
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,18,145.48891,-37.67787
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,19,145.49687,-37.68632
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,20,145.49642,-37.69531
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,21,145.50926,-37.70433
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,22,145.49797,-37.72959
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,23,145.50199,-37.73431
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,24,145.51555,-37.73993
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,25,145.53267,-37.73539
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,26,145.57534,-37.74021
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,27,145.57838,-37.73218
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,28,145.57329,-37.7316
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,29,145.57481,-37.72375
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,30,145.57956,-37.72433
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,31,145.58201,-37.71146
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,32,145.57324,-37.71042
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,33,145.57564,-37.70522
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,34,145.57215,-37.7013
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,35,145.57806,-37.69473
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,36,145.58218,-37.69615
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,37,145.58797,-37.67711
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,38,145.67586,-37.62418
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,39,145.6593,-37.61778
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,40,145.6541,-37.60217
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,41,145.6469,-37.59399
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,42,145.63263,-37.58755
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,43,145.61493,-37.57103
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,44,145.60248,-37.57604
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,45,145.60094,-37.56652
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,46,145.58615,-37.56731
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,47,145.57803,-37.57204
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,48,145.57322,-37.5863
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,49,145.5626,-37.59323
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,50,145.54765,-37.57458
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,51,145.5402,-37.57165
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,52,145.53148,-37.55685
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,53,145.52803,-37.55668
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,54,145.52536,-37.56369
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,55,145.50798,-37.55589
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,56,145.50255,-37.55588
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,57,145.50871,-37.56364
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,58,145.482,-37.56012
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,59,145.48201,-37.55467
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,60,145.46992,-37.55766
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,61,145.46776,-37.54981
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,62,145.43782,-37.54586
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,63,145.44054,-37.53342
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,64,145.43269,-37.5308
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,65,145.426,-37.53499
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,66,145.41853,-37.53149
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,67,145.41756,-37.52622
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,68,145.40346,-37.52712
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,69,145.40241,-37.53633
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,70,145.39391,-37.54088
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,71,145.38647,-37.54338
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,72,145.37583,-37.54053
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,73,145.36642,-37.54511
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,74,145.35498,-37.60069
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,75,145.35626,-37.61384
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,76,145.35258,-37.61539
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,77,145.35784,-37.61866
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,78,145.35845,-37.62747
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,79,145.35389,-37.6439
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,80,145.33037,-37.67192
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,81,145.33676,-37.68286
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,82,145.33739,-37.6778
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,83,145.34387,-37.67348
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,84,145.35258,-37.68241
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,85,145.35674,-37.67161
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,86,145.36339,-37.67431
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,87,145.36203,-37.67095
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,88,145.37073,-37.66755
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,89,145.36934,-37.66474
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,90,145.3788,-37.6598
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,91,145.3837,-37.66173
211051276-0,211051276,Healesville - Yarra Glen,Moderate,0.8,92,145.38428,-37.66178
211051277-0,211051277,Kilsyth,High,0.4,0,145.30785,-37.80273
211051277-0,211051277,Kilsyth,High,0.4,1,145.30429,-37.82152
211051277-0,211051277,Kilsyth,High,0.4,2,145.31681,-37.81815
211051277-0,211051277,Kilsyth,High,0.4,3,145.31776,-37.84494
211051277-0,211051277,Kilsyth,High,0.4,4,145.32602,-37.84662
211051277-0,211051277,Kilsyth,High,0.4,5,145.3337,-37.8315
211051277-0,211051277,Kilsyth,High,0.4,6,145.32605,-37.82691
211051277-0,211051277,Kilsyth,High,0.4,7,145.32292,-37.81491
211051277-0,211051277,Kilsyth,High,0.4,8,145.33993,-37.80292
211051277-0,211051277,Kilsyth,High,0.4,9,145.31433,-37.79172
211051277-0,211051277,Kilsyth,High,0.4,10,145.31352,-37.79594
211051277-0,211051277,Kilsyth,High,0.4,11,145.30893,-37.79354
211051277-0,211051277,Kilsyth,High,0.4,12,145.30803,-37.80174
211051277-0,211051277,Kilsyth,High,0.4,13,145.30785,-37.80273
211051278-0,211051278,Lilydale - Coldstream,High,2,0,145.33597,-37.75283
211051278-0,211051278,Lilydale - Coldstream,High,2,1,145.33155,-37.77494
211051278-0,211051278,Lilydale - Coldstream,High,2,2,145.34441,-37.77641
211051278-0,211051278,Lilydale - Coldstream,High,2,3,145.34511,-37.7847
211051278-0,211051278,Lilydale - Coldstream,High,2,4,145.35347,-37.78643
211051278-0,211051278,Lilydale - Coldstream,High,2,5,145.3532,-37.79423
211051278-0,211051278,Lilydale - Coldstream,High,2,6,145.35942,-37.79694
211051278-0,211051278,Lilydale - Coldstream,High,2,7,145.36306,-37.77354
211051278-0,211051278,Lilydale - Coldstream,High,2,8,145.37717,-37.77429
211051278-0,211051278,Lilydale - Coldstream,High,2,9,145.37502,-37.76409
211051278-0,211051278,Lilydale - Coldstream,High,2,10,145.40805,-37.76749
211051278-0,211051278,Lilydale - Coldstream,High,2,11,145.41171,-37.74776
211051278-0,211051278,Lilydale - Coldstream,High,2,12,145.42804,-37.74853
211051278-0,211051278,Lilydale - Coldstream,High,2,13,145.4308,-37.73564
211051278-0,211051278,Lilydale - Coldstream,High,2,14,145.42739,-37.73362
211051278-0,211051278,Lilydale - Coldstream,High,2,15,145.42605,-37.7164
211051278-0,211051278,Lilydale - Coldstream,High,2,16,145.41862,-37.71054
211051278-0,211051278,Lilydale - Coldstream,High,2,17,145.42099,-37.69696
211051278-0,211051278,Lilydale - Coldstream,High,2,18,145.47701,-37.69692
211051278-0,211051278,Lilydale - Coldstream,High,2,19,145.477,-37.69041
211051278-0,211051278,Lilydale - Coldstream,High,2,20,145.49458,-37.69027
211051278-0,211051278,Lilydale - Coldstream,High,2,21,145.49686,-37.68653
211051278-0,211051278,Lilydale - Coldstream,High,2,22,145.48969,-37.67984
211051278-0,211051278,Lilydale - Coldstream,High,2,23,145.4888,-37.67399
211051278-0,211051278,Lilydale - Coldstream,High,2,24,145.49272,-37.67241
211051278-0,211051278,Lilydale - Coldstream,High,2,25,145.48494,-37.66356
211051278-0,211051278,Lilydale - Coldstream,High,2,26,145.47873,-37.66697
211051278-0,211051278,Lilydale - Coldstream,High,2,27,145.47308,-37.66471
211051278-0,211051278,Lilydale - Coldstream,High,2,28,145.46803,-37.67592
211051278-0,211051278,Lilydale - Coldstream,High,2,29,145.45577,-37.67117
211051278-0,211051278,Lilydale - Coldstream,High,2,30,145.44179,-37.67397
211051278-0,211051278,Lilydale - Coldstream,High,2,31,145.43792,-37.66913
211051278-0,211051278,Lilydale - Coldstream,High,2,32,145.42971,-37.66843
211051278-0,211051278,Lilydale - Coldstream,High,2,33,145.43087,-37.66331
211051278-0,211051278,Lilydale - Coldstream,High,2,34,145.42139,-37.65758
211051278-0,211051278,Lilydale - Coldstream,High,2,35,145.42372,-37.6622
211051278-0,211051278,Lilydale - Coldstream,High,2,36,145.42045,-37.66216
211051278-0,211051278,Lilydale - Coldstream,High,2,37,145.42393,-37.66307
211051278-0,211051278,Lilydale - Coldstream,High,2,38,145.40919,-37.66704
211051278-0,211051278,Lilydale - Coldstream,High,2,39,145.40661,-37.67587
211051278-0,211051278,Lilydale - Coldstream,High,2,40,145.40085,-37.67581
211051278-0,211051278,Lilydale - Coldstream,High,2,41,145.39804,-37.66848
211051278-0,211051278,Lilydale - Coldstream,High,2,42,145.37896,-37.65979
211051278-0,211051278,Lilydale - Coldstream,High,2,43,145.36229,-37.6706
211051278-0,211051278,Lilydale - Coldstream,High,2,44,145.36339,-37.67431
211051278-0,211051278,Lilydale - Coldstream,High,2,45,145.3589,-37.67092
211051278-0,211051278,Lilydale - Coldstream,High,2,46,145.35495,-37.67301
211051278-0,211051278,Lilydale - Coldstream,High,2,47,145.35258,-37.68241
211051278-0,211051278,Lilydale - Coldstream,High,2,48,145.34348,-37.67352
211051278-0,211051278,Lilydale - Coldstream,High,2,49,145.33739,-37.6778
211051278-0,211051278,Lilydale - Coldstream,High,2,50,145.33104,-37.69215
211051278-0,211051278,Lilydale - Coldstream,High,2,51,145.32658,-37.68896
211051278-0,211051278,Lilydale - Coldstream,High,2,52,145.31736,-37.69165
211051278-0,211051278,Lilydale - Coldstream,High,2,53,145.31899,-37.69673
211051278-0,211051278,Lilydale - Coldstream,High,2,54,145.31492,-37.69961
211051278-0,211051278,Lilydale - Coldstream,High,2,55,145.32205,-37.70745
211051278-0,211051278,Lilydale - Coldstream,High,2,56,145.31131,-37.70913
211051278-0,211051278,Lilydale - Coldstream,High,2,57,145.31235,-37.71389
211051278-0,211051278,Lilydale - Coldstream,High,2,58,145.34256,-37.71644
211051278-0,211051278,Lilydale - Coldstream,High,2,59,145.33612,-37.75207
211051278-0,211051278,Lilydale - Coldstream,High,2,60,145.33597,-37.75283
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,0,145.42119,-37.82519
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,1,145.42966,-37.83362
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,2,145.42239,-37.84648
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,3,145.42324,-37.85164
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,4,145.40866,-37.86766
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,5,145.3932,-37.87065
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,6,145.3941,-37.87657
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,7,145.38662,-37.88041
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,8,145.38694,-37.8835
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,9,145.40569,-37.8812
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,10,145.40626,-37.88949
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,11,145.41132,-37.88895
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,12,145.42006,-37.89707
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,13,145.43212,-37.89284
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,14,145.44026,-37.89478
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,15,145.4507,-37.88191
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,16,145.4511,-37.8858
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,17,145.45464,-37.88466
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,18,145.45418,-37.89699
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,19,145.46129,-37.90116
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,20,145.46668,-37.91201
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,21,145.47383,-37.89997
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,22,145.50771,-37.89982
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,23,145.52686,-37.88531
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,24,145.52893,-37.87537
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,25,145.52503,-37.86037
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,26,145.50692,-37.85519
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,27,145.50319,-37.85967
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,28,145.48123,-37.85718
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,29,145.47552,-37.85168
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,30,145.48054,-37.84875
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,31,145.47773,-37.83749
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,32,145.48589,-37.8253
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,33,145.4673,-37.82878
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,34,145.46523,-37.82521
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,35,145.45065,-37.83086
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,36,145.41805,-37.80069
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,37,145.40498,-37.80764
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,38,145.40648,-37.81749
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,39,145.42098,-37.82487
211051279-0,211051279,Monbulk - Silvan,Moderate,0.6,40,145.42119,-37.82519
211051280-0,211051280,Montrose,High,0.2,0,145.33388,-37.80635
211051280-0,211051280,Montrose,High,0.2,1,145.32292,-37.81491
211051280-0,211051280,Montrose,High,0.2,2,145.32605,-37.82691
211051280-0,211051280,Montrose,High,0.2,3,145.33859,-37.83484
211051280-0,211051280,Montrose,High,0.2,4,145.34333,-37.82096
211051280-0,211051280,Montrose,High,0.2,5,145.37157,-37.81361
211051280-0,211051280,Montrose,High,0.2,6,145.3747,-37.80492
211051280-0,211051280,Montrose,High,0.2,7,145.36823,-37.80095
211051280-0,211051280,Montrose,High,0.2,8,145.36901,-37.79705
211051280-0,211051280,Montrose,High,0.2,9,145.3532,-37.79423
211051280-0,211051280,Montrose,High,0.2,10,145.35351,-37.78696
211051280-0,211051280,Montrose,High,0.2,11,145.34587,-37.79077
211051280-0,211051280,Montrose,High,0.2,12,145.34893,-37.79323
211051280-0,211051280,Montrose,High,0.2,13,145.34465,-37.80273
211051280-0,211051280,Montrose,High,0.2,14,145.33908,-37.8014
211051280-0,211051280,Montrose,High,0.2,15,145.33926,-37.80503
211051280-0,211051280,Montrose,High,0.2,16,145.33502,-37.80605
211051280-0,211051280,Montrose,High,0.2,17,145.33388,-37.80635
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,0,145.10836,-37.88581
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,1,145.10615,-37.897
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,2,145.14296,-37.90112
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,3,145.14762,-37.87631
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,4,145.11068,-37.8735
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,5,145.10854,-37.88488
212051324-0,212051324,Mount Waverley - South,Moderate,0.7,6,145.10836,-37.88581
211051281-0,211051281,Mooroolbark,Low,0.8,0,145.30596,-37.77984
211051281-0,211051281,Mooroolbark,Low,0.8,1,145.30569,-37.78922
211051281-0,211051281,Mooroolbark,Low,0.8,2,145.3105,-37.79557
211051281-0,211051281,Mooroolbark,Low,0.8,3,145.31433,-37.79172
211051281-0,211051281,Mooroolbark,Low,0.8,4,145.32883,-37.80023
211051281-0,211051281,Mooroolbark,Low,0.8,5,145.34465,-37.80273
211051281-0,211051281,Mooroolbark,Low,0.8,6,145.34893,-37.79323
211051281-0,211051281,Mooroolbark,Low,0.8,7,145.34587,-37.79077
211051281-0,211051281,Mooroolbark,Low,0.8,8,145.35351,-37.78696
211051281-0,211051281,Mooroolbark,Low,0.8,9,145.34511,-37.7847
211051281-0,211051281,Mooroolbark,Low,0.8,10,145.34441,-37.77641
211051281-0,211051281,Mooroolbark,Low,0.8,11,145.33155,-37.77494
211051281-0,211051281,Mooroolbark,Low,0.8,12,145.33432,-37.76112
211051281-0,211051281,Mooroolbark,Low,0.8,13,145.32528,-37.75947
211051281-0,211051281,Mooroolbark,Low,0.8,14,145.31606,-37.75843
211051281-0,211051281,Mooroolbark,Low,0.8,15,145.31476,-37.76555
211051281-0,211051281,Mooroolbark,Low,0.8,16,145.30894,-37.76491
211051281-0,211051281,Mooroolbark,Low,0.8,17,145.30423,-37.77164
211051281-0,211051281,Mooroolbark,Low,0.8,18,145.29817,-37.77078
211051281-0,211051281,Mooroolbark,Low,0.8,19,145.30756,-37.77708
211051281-0,211051281,Mooroolbark,Low,0.8,20,145.30596,-37.7798
211051281-0,211051281,Mooroolbark,Low,0.8,21,145.30596,-37.77984
211051282-0,211051282,Mount Dandenong - Olinda,High,0.1,0,145.35755,-37.8193
211051282-0,211051282,Mount Dandenong - Olinda,High,0.1,1,145.34333,-37.82096
211051282-0,211051282,Mount Dandenong - Olinda,High,0.1,2,145.33859,-37.83484
211051282-0,211051282,Mount Dandenong - Olinda,High,0.1,3,145.3337,-37.8315
211051282-0,211051282,Mount Dandenong - Olinda,High,0.1,4,145.32602,-37.84662
